job_title,url,resume_score,is_remote
Sr Software Development Engineer - Intelligence Augmentation,https://www.dice.com/job-detail/128f09d6-15f8-4f02-ac6b-9608241ed392,0.3756357431411743,True
"Senior Security Engineer, Connected Warfare",https://www.dice.com/job-detail/bf2b0afd-507a-4dc8-9b33-df2c5eae5d06,0.375501811504364,False
Senior Software Engineer / C# / AI,https://www.dice.com/job-detail/2ed9cfb4-a26d-4366-9f72-da76bb2fd5b1,0.3751145005226135,False
Software Engineer,https://www.dice.com/job-detail/e9e2b369-8bc4-48c2-a453-245e6b812f71,0.3748515844345093,True
Senior Software Verification & Validation Engineer,https://www.dice.com/job-detail/4186341b-e81c-43a9-9053-06d24dd14ff6,0.37462568283081055,True
"AI Engineer, Materia (New Grad - 2026)",https://www.dice.com/job-detail/7587d9ae-6a58-4a22-b14b-0f7e3f3b68c7,0.3741905093193054,True
Senior Software Developer - AI Infra Compute,https://www.dice.com/job-detail/9e4ff1ef-02ae-4a49-a7ca-c97884abf52c,0.37412214279174805,False
Senior Systems Software Engineer - Autonomous Vehicles Infrastructure,https://www.dice.com/job-detail/f0e2e66c-10d5-4c07-af0c-e15ea5c6fd49,0.37353256344795227,True
"Principal Software Developer, Storage Primitives",https://www.dice.com/job-detail/17e4ea01-04e2-4e3b-a86c-6669ef7cd895,0.3733464479446411,False
Digital Signal Processing Software Engineer,https://www.dice.com/job-detail/9663d230-6938-42d7-9ae1-52c185df8eda,0.3731631636619568,False
Software Developer (Mainframe),https://www.dice.com/job-detail/3fc38cef-e8d6-4734-9860-1eb214579dd9,0.37273234128952026,False
Senior Principal Software Engineer - AI Infrastructure Innovation,https://www.dice.com/job-detail/7133c82e-6070-492a-8486-2a56cfbbccf6,0.3722532391548157,False
Senior Principal Software Engineer - AI GPU Innovation,https://www.dice.com/job-detail/e173cc83-7cbb-4f14-8abc-26c979fc5906,0.3722532391548157,False
UI/UX Frontend Software Developer Sr.,https://www.dice.com/job-detail/69e7521c-d49f-4988-b4b7-f3e4de09c4c3,0.3720805048942566,False
Software Engineer,https://www.dice.com/job-detail/3500a2bb-e97d-414d-981a-17fb7c574c8b,0.37148216366767883,True
EMC Software Developer,https://www.dice.com/job-detail/f08edea6-be81-43e6-bf6b-3258bdd0a941,0.37113869190216064,False
Software Development Engineer in Test (SDET),https://www.dice.com/job-detail/50b04a68-52d9-4f61-b42a-78b3f7c81af0,0.3709520101547241,False
Software Engineer - LLJP00001830,https://www.dice.com/job-detail/fef18571-06e2-4851-9188-70574e57754c,0.3708813190460205,False
Bioinformatics Software Engineer,https://www.dice.com/job-detail/dc415887-e4b0-4473-bcdd-99bdb5a8920a,0.37056881189346313,False
Senior Software Engineer - Site Reliability,https://www.dice.com/job-detail/37f58476-52fe-43d2-a746-a09a9e5a206e,0.3702155351638794,False
Staff Backend Software Engineer,https://www.dice.com/job-detail/3020aba0-3a2d-443f-9a76-353d943bcd14,0.3697469234466553,True
Software Engineer Director,https://www.dice.com/job-detail/9a4713a5-d0a5-4255-9d18-e73ca4343cf2,0.3695228397846222,False
Computational Electromagnetics Software Developer CEM - Level 3,https://www.dice.com/job-detail/613c0c16-c3c6-4a75-8807-1773f20a2d96,0.3693697452545166,False
Senior Software Developer - GPU IO Libraries,https://www.dice.com/job-detail/0ab5892d-8103-46e4-8a34-0574503cf0a0,0.36923128366470337,False
"Staff Software Development Engineer, Digital Experience",https://www.dice.com/job-detail/6e8825d7-16af-4b03-957a-dbcdb1ed4e0e,0.36919280886650085,False
"Senior Software Engineer, JAX",https://www.dice.com/job-detail/4b1fc949-c6d4-45b5-89fe-21cdb0d3cde9,0.3691743314266205,True
"Senior Principal Software Developer, Storage Primitives",https://www.dice.com/job-detail/90bf0cf0-d3c5-4eaa-8425-953c7452ba18,0.3689033091068268,False
Robotics Software Engineer,https://www.dice.com/job-detail/717e2144-8be6-4baa-9929-822d9199dc5e,0.3686947822570801,False
